"Date","Tweet","Location","Retweets","Link to tweet"
"19-02-2020"," @GreaterBrighton: #GreaterBrighton leaders have praised engineering firm Ricardo for driving forward the push to cut transport #emission...","West Sussex","2","https://twitter.com/adurandworthing/status/1230072695162839040"
"19-02-2020"," @melvinsmathews: What would it take to replace the entire worlds fleet of motor ships with sailing vessels?  Only 130,000 sailing vesse...","Alkmaar","5","https://twitter.com/EcoClipper/status/1230072379126288385"
"19-02-2020"," @CEN_HQ: 🇬🇧 As part of a £90 million Govt funding package to cut carbon #emissions in homes & industry, Europes first ever hydrogen pla...","Grantham, England","13","https://twitter.com/PughOwen/status/1230071522800304128"
"19-02-2020","#GreaterBrighton leaders have praised engineering firm Ricardo for driving forward the push to cut transport #emissions across the globe.  Delegates had the chance to see this work during a tour of the #Shoreham-based firm earlier this month.  Full story: https://t.co/1ggzlbfpvk https://t.co/7P0DAorkXU","South East, England","2","https://twitter.com/GreaterBrighton/status/1230071051905904641"
"19-02-2020"," @CortevaEUR: More food with less #emissions? Jehiel Oliver, Founder @HelloTractor says collaboration between smallholder farmers & large...","","1","https://twitter.com/AgronomyPcr/status/1230070010682449920"
"19-02-2020","Is your org driving down #emissions and heading towards #netzero #carbonpositive ? Want to be rewarded for your efforts? Enter our Climate Action of the Year category, sponsored by @ThePlanetMark – Open for entries now – Closing 28.02 (06.03 ext) https://t.co/iVGqz5TyNh","UK and Worldwide","1","https://twitter.com/GlobalGoodAward/status/1230069784517234688"
"19-02-2020","60 years on, OPEC should cut supply, raise prices to fund its Transition. Why? OPEC = sovereignty = taking control, not passively reacting to clean energy’s rise https://t.co/2MvyQr2pE2 #OPEC #oil #gas #emissions #prices #renewables #SaudiArabia #Iran #Nigeria https://t.co/CqRqN5Lx8C","Amsterdam, The Netherlands","0","https://twitter.com/Energy_Post/status/1230069575359791105"
"19-02-2020","More food with less #emissions? Jehiel Oliver, Founder @HelloTractor says collaboration between smallholder farmers & large-scale businesses can help smallholder farmers to produce more while reducing the #carbonfootprint  #FTGlobalFood #sustainablefood https://t.co/cuSdecuwss","Europe","1","https://twitter.com/CortevaEUR/status/1230069461773934593"
"19-02-2020"," @COP26: Nearly half of the s GDP is generated in places that have set or are proposing a target of net zero #emissions by 2050, accord...","London","10","https://twitter.com/ECIU_UK/status/1230067149693124609"
"19-02-2020"," @BoschPress: #Tech4Climate: Bosch partners with @CeresPower to develop solid oxide #fuelcells to be used as decentral power supplies for...","Deutschland","5","https://twitter.com/ithommyh/status/1230065570810355712"
"19-02-2020"," @carbon_forward: Carbon Fast Forward #Manchester is upon us! Join us next week to meet Joe Cooper from BEIS and hear what the #UKGovernm...","London, England","2","https://twitter.com/RedshawAdvisors/status/1230065261908283392"
"19-02-2020","Germany must put Carbon Capture back on the table, says Merkel. But why the popular opposition? What are the technologies? Store it where? Can Norway, UK, NL help? Read https://t.co/rJFVoVhcqh #CO2 #emissions #CCUS #CCS #Germany #Norway #UK #Netherlands @J_Wettengel https://t.co/MUIWsmVbJ4","Amsterdam, The Netherlands","0","https://twitter.com/Energy_Post/status/1230064912950583296"
"19-02-2020"," @BoschPress: #Tech4Climate: Bosch partners with @CeresPower to develop solid oxide #fuelcells to be used as decentral power supplies for...","Sheffield, UK","5","https://twitter.com/HydrogenEnergy/status/1230063057918988290"
"19-02-2020"," @carbon_forward: Carbon Fast Forward #Manchester is upon us! Join us next week to meet Joe Cooper from BEIS and hear what the #UKGovernm...","Cambridge, UK","2","https://twitter.com/MikeSzaboCP/status/1230062940663009280"
"19-02-2020"," @CFigueres: Good news is #emissions did not increase in 2019. But more urgent is a decline in 2020. #energy #ClimateActionNow #TheFuture...","Lisbon, Portugal","20","https://twitter.com/gilmer_peter/status/1230062654909272065"
"19-02-2020"," @Energy_Post: Norway’s “Northern Lights” project: creating the CCS business model for the world. CO2 from EU countries will be shipped +...","London, England","11","https://twitter.com/Matin_R1/status/1230062414579806209"
"19-02-2020"," @BoschPress: #Tech4Climate: Bosch partners with @CeresPower to develop solid oxide #fuelcells to be used as decentral power supplies for...","Stuttgart, Germany","5","https://twitter.com/BoschGlobal/status/1230061904451776513"
"19-02-2020"," @BoschPress: #Tech4Climate: Bosch partners with @CeresPower to develop solid oxide #fuelcells to be used as decentral power supplies for...","","5","https://twitter.com/MeyerVera/status/1230061760947916800"
"19-02-2020"," @COP26:    🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","London, England","26","https://twitter.com/greenandgoldLDN/status/1230061723488526336"
"19-02-2020","#Tech4Climate: Bosch partners with @CeresPower to develop solid oxide #fuelcells to be used as decentral power supplies for data centers, industrial properties & commercial buildings. #BCW20   6️⃣0️⃣% net efficiency   Up to 4️⃣0️⃣% CO2 reduction   0️⃣% #emissions if run by #H2 https://t.co/win9wIEjE3","Stuttgart, Deutschland","5","https://twitter.com/BoschPress/status/1230061540419698688"
"19-02-2020","Did you know? #InceptiveMind #wello #family #solar #powered #electric #tricycle #squeeze #tight #parking #spots #pedals #battery #optional #solar #panels #releases #zero #co2 #emissions #traveled https://t.co/sJ3eLJnhFk","India","0","https://twitter.com/Inceptive_Mind/status/1230060547569307648"
"19-02-2020"," @TRF_Stories: Many wealthy nations are letting the worlds younger generations down by failing to curb their planet-warming #emissions,...","Hua Hin, Thailand","1","https://twitter.com/OpusBuddhe/status/1230060042742829058"
"19-02-2020"," @whowardlimited: Thanks to @ttjonline for publishing the latest news of our new ULEZ compliant, environmentally friendly trucks — https:...","Shrewsbury","2","https://twitter.com/simonfleet/status/1230059732842491904"
"19-02-2020","Carbon Fast Forward #Manchester is upon us! Join us next week to meet Joe Cooper from BEIS and hear what the #UKGovernment plans next for UK #emitters and #netzero targets in 2020 on Feb 25   Book one of the last few places if you hurry here https://t.co/O2b8rDmawX #emissions https://t.co/GKBiH4GfZR","London, England","2","https://twitter.com/carbon_forward/status/1230059026693656576"
"19-02-2020"," @COP26:    🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","","26","https://twitter.com/katecuming/status/1230058889837764608"
"19-02-2020"," @COP26:    🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","","26","https://twitter.com/VickiTreadell/status/1230058889447522304"
"19-02-2020"," @TRF_Climate: Many wealthy nations are letting the worlds younger generations down by failing to curb their planet-warming #emissions,...","Geneva, Switzerland","3","https://twitter.com/ArthurWyns/status/1230058671297761281"
"19-02-2020"," @IntotheChange: Will #EVs reduce #emissions & #savetheenvironment  will it save you #money  as the #technologies converging around #elec...","United States","2","https://twitter.com/wiomax_cn/status/1230057632419000320"
"19-02-2020","To achieve the #GreenDeal climate-neutral goal, the transport sector must reduce 90% of its #emissions by 2050. Alex Paquot, Head of Unit in DG CLIMA opens the event.","","0","https://twitter.com/H2Haul/status/1230057539473170434"
"19-02-2020","Many wealthy nations are letting the worlds younger generations down by failing to curb their planet-warming #emissions, says commission report @TheLancet @UNICEF | #climate https://t.co/U1KIm1DlnL","Global","1","https://twitter.com/TRF_Stories/status/1230057083376209920"
"19-02-2020"," @EarthB4worth: Japan will install enough new coal power capacity to emit an additional 74.7M tons of CO2 each year, more than the total...","","2","https://twitter.com/SunceMore1/status/1230056782929809409"
"19-02-2020","£90 Million UK Drive To Reduce Carbon Emissions In British Businesses    https://t.co/Dd2oLUY44X  #business #emissions #funding #britishbusiness","Manchester, England","0","https://twitter.com/MCCAccountants/status/1230056751774552064"
"19-02-2020","@blaine_palmer @mzjacobson @JesseJenkins Research CO2 levels for California..... That state has the worst CO2 consistently in the United States.    #california #co2 #emissions #California #worst #offender","Texas, USA","0","https://twitter.com/AugandAni/status/1230055977728253953"
"19-02-2020"," @COP26: Nearly half of the s GDP is generated in places that have set or are proposing a target of net zero #emissions by 2050, accord...","Twickenham, London","10","https://twitter.com/GSmeeton/status/1230055934761799680"
"19-02-2020"," @ESCOLAEUROPEAEU: #Automated Packing and Labelling System Aimed at #Ecommerce Suppliers via @HandyShipping https://t.co/N8Jzm9dzQ1 #tran...","Bengaluru, India","1","https://twitter.com/peerxp/status/1230054718673604608"
"19-02-2020","#Automated Packing and Labelling System Aimed at #Ecommerce Suppliers via @HandyShipping https://t.co/N8Jzm9dzQ1 #transport #automation #sustainability #emissions #Quadient","Barcelona, Spain","1","https://twitter.com/ESCOLAEUROPEAEU/status/1230054667490594816"
"19-02-2020"," @COP26:    🇬🇧  Today @beisgovuk announced a £90m package to help homes and businesses to cut carbon #emissions.  This includes fundin...","Jakarta, Indonesia","26","https://twitter.com/UKinIndonesia/status/1230054369233526784"
"19-02-2020"," @CNG_FUELS: argoshome making sure their goods are transported as environmentally -friendly as possible by refuelling with 100% renewable...","Zwischen Flensburg und Harz ;)","1","https://twitter.com/Stvedie/status/1230053041765638146"
"19-02-2020","Barbara Jinks @GIEBrussels underlines the important part that LNG will have in the short and long term efforts to reduce #shipping #emissions https://t.co/2EyjPcl91J","Brussels","0","https://twitter.com/EuroTugs/status/1230051039652536320"
"19-02-2020"," @CFigueres: Good news is #emissions did not increase in 2019. But more urgent is a decline in 2020. #energy #ClimateActionNow #TheFuture...","","20","https://twitter.com/mike_morecroft/status/1230050787071582208"
"19-02-2020","Can you guess where our ecofleet bikes are today? https://t.co/QoisSMBwNT  #towerbridge #london #bicycle #bikes #logistics #business #londonbusiness #lastmiledelivery #emissions #loweremissions #savetheplanet #londonemissions https://t.co/s40fEeFRXY","London","0","https://twitter.com/theecofleetcom/status/1230049407812370432"
"19-02-2020"," @CFigueres: Good news is #emissions did not increase in 2019. But more urgent is a decline in 2020. #energy #ClimateActionNow #TheFuture...","Santa Rosa","20","https://twitter.com/sianmarged/status/1230049165264113665"
"19-02-2020"," @cleanenergywire: Heat pumps, wood pellet heating and efficient gas: #Germanys #climate package subsidies expected to boost demand for...","Berlin","4","https://twitter.com/GTAI_com/status/1230049000755277824"
"19-02-2020"," @CFigueres: Good news is #emissions did not increase in 2019. But more urgent is a decline in 2020. #energy #ClimateActionNow #TheFuture...","London","20","https://twitter.com/GeoffreyLean/status/1230047487085481984"
"19-02-2020"," @CFigueres: Good news is #emissions did not increase in 2019. But more urgent is a decline in 2020. #energy #ClimateActionNow #TheFuture...","","20","https://twitter.com/WMBtweets/status/1230046606956822529"
"19-02-2020"," @whowardlimited: Thanks to @ttjonline for publishing the latest news of our new ULEZ compliant, environmentally friendly trucks — https:...","Bolton, England","2","https://twitter.com/graham0702/status/1230042420676628480"
"19-02-2020"," @TRF_Climate: Many wealthy nations are letting the worlds younger generations down by failing to curb their planet-warming #emissions,...","Barcelona, Spain","3","https://twitter.com/meganrowling/status/1230042272303067136"
"19-02-2020"," @IntotheChange: Will #EVs reduce #emissions & #savetheenvironment  will it save you #money  as the #technologies converging around #elec...","Mumbai","2","https://twitter.com/avileddie/status/1230042199921872896"
"19-02-2020","Will #EVs reduce #emissions & #savetheenvironment  will it save you #money  as the #technologies converging around #electricandhybridvehicles like #solarenergy #energystorage #batterytechnology #fastcharging #connectedvehicles progress? https://t.co/ZvbSk0s8b7","India-Mumbai","2","https://twitter.com/IntotheChange/status/1230042091998236672"
"19-02-2020","Interesting developments and important with cutting emissions being so high on the climate change agenda. #climatechange #emissions #cleanenergy https://t.co/GoJMGjexYo","UK & Norway","0","https://twitter.com/OmegaSubsea/status/1230041864235032576"
"19-02-2020"," @CFigueres: Good news is #emissions did not increase in 2019. But more urgent is a decline in 2020. #energy #ClimateActionNow #TheFuture...","Badalona","20","https://twitter.com/MerceRiuss/status/1230039798028677121"
"19-02-2020"," @COP26: Nearly half of the s GDP is generated in places that have set or are proposing a target of net zero #emissions by 2050, accord...","Australia","10","https://twitter.com/1sparkey/status/1230038871435436033"
"19-02-2020","#Australias #coal #export markets drying up!  #Renewables #energy #wind #solar #hydro is the future - not #FossilFuels  #China #India #climate #ClimateChange #ParisAgreement #emissions #exports #StopAdani #coal #gas #CSG #oil #auspol https://t.co/MWav601ocX","Australia","0","https://twitter.com/palmboy4444/status/1230038479146385409"
"19-02-2020"," @EarthB4worth: Japan will install enough new coal power capacity to emit an additional 74.7M tons of CO2 each year, more than the total...","United Kingdom","2","https://twitter.com/JACKIE1PLANET/status/1230038178876264448"
"19-02-2020","Many wealthy nations are letting the worlds younger generations down by failing to curb their planet-warming #emissions, says commission report @WHO @TheLancet @UNICEF | #climate #childrenrights https://t.co/xzvnmWfll8","London","3","https://twitter.com/TRF_Climate/status/1230037947078062080"
"19-02-2020","Thanks to @ttjonline for publishing the latest news of our new ULEZ compliant, environmentally friendly trucks — https://t.co/7HMrkFMKzm #emissions #fleet https://t.co/4GuJgcISEO","Manchester UK","2","https://twitter.com/whowardlimited/status/1230037856636325888"
"19-02-2020"," @CFigueres: Good news is #emissions did not increase in 2019. But more urgent is a decline in 2020. #energy #ClimateActionNow #TheFuture...","Catalunya","20","https://twitter.com/CathePreece/status/1230033608263467008"
"19-02-2020","Developing Asia’s coal demand helped cancel out rich-world emissions cuts last year  #Infoblaze #Asia #Business #Environment #Energy #Coal #CarbonDioxide #Emissions https://t.co/S4Rj5DMlut Tim Daubach @timha511 Via https://t.co/QRNKKNWQLl https://t.co/6B7vRAAgzE","India","1","https://twitter.com/InfoblazeINDIA/status/1230029783011971072"
"19-02-2020"," @CFigueres: Good news is #emissions did not increase in 2019. But more urgent is a decline in 2020. #energy #ClimateActionNow #TheFuture...","ETH Zurich","20","https://twitter.com/jessstapley/status/1230028297943363584"
"19-02-2020","Jorge Antunes, CEO, @Tecnoveritas during his talk on #Marine mobility and the dilemma of low carbon #emissions. A technical and societal impact review at the #KAUST #Research Conference: Transition to #LowCarbon #Mobility, 2020 #krclcm https://t.co/1WQcgiuHWG","Thuwal, Saudi Arabia","0","https://twitter.com/CCRCatKAUST/status/1230027539747348483"
"19-02-2020"," @CosminBoiangiu: When 9 #EU countries from North, East or South oppose #MobilityPackage there must be something wrong with it: the packa...","Hunedoara, România","14","https://twitter.com/IuliuWinkler/status/1230027110540021760"
"19-02-2020","Japan will install enough new coal power capacity to emit an additional 74.7M tons of CO2 each year, more than the total #emissions of countries like Norway & Sweden. This #coal buildout would make #Japan, the world’s fifth-largest greenhouse gas emitter https://t.co/qGEVUt7yp2","mother earth ","2","https://twitter.com/EarthB4worth/status/1230026451761745920"
"19-02-2020"," @farmingfirst: Climate change could help to expand global farmland by 1/3 but would also bring significant #environmental threats, inclu...","Nairobi, Kenya","4","https://twitter.com/DannMc/status/1230025167683964929"
"19-02-2020","Are you or your business interested in #water, #wastewater, #environmental monitoring, #emissions monitoring or #AirQuality? Subscribe to our ILM Exhibitions newsletters and stay ahead of vital industry news and conference & exhibitions updates  https://t.co/vCqlD3lsKr https://t.co/BkMUCE0Ras","United Kingdom","0","https://twitter.com/IET_online/status/1230024290558410758"
"19-02-2020","@ClimateWorksAus and @MonashUni issued a report assessing #emissions-reductions commitments and activities of the 57 largest #localgovernments: https://t.co/qPBowlbunL #sustainability #netzero https://t.co/Rr03jvjQXr","Bondi Junction, NSW","0","https://twitter.com/Urban_Affairs/status/1230024217845911552"
"19-02-2020"," @EU_ManagEnergy: Learn how Lower Austria #Energy and #Environment Agency🇦🇹 is supporting citizens in the replacement of their oil heatin...","Cyprus","1","https://twitter.com/CyEnergyAgency/status/1230020809235800064"
"19-02-2020"," @Kayrros: Kayrros and Japan’s National Institute of Information and Communications Technology #NICT are joining forces to extract action...","New York, NY","4","https://twitter.com/antoine_halff/status/1230018860000120832"
"19-02-2020"," @cleanenergywire: Heat pumps, wood pellet heating and efficient gas: #Germanys #climate package subsidies expected to boost demand for...","Berlin, Germany","4","https://twitter.com/GTAI_FutureCity/status/1230017677202161664"
"19-02-2020"," @IntelligLiving: Scientists have created a new CO2 capturing catalyst that can improve the capturing of carbon from oil refineries, the...","   ❄️❄️⛷️⛸️❄️❄️  ","2","https://twitter.com/enviro_techie/status/1230017249592803329"
"19-02-2020"," @IntelligLiving: This brand new reverse fuel cell is capable of turning carbon emission waste into useful chemicals such as ethylene and...","   ❄️❄️⛷️⛸️❄️❄️  ","5","https://twitter.com/enviro_techie/status/1230016348853420032"
"19-02-2020"," @KlaudineWakasa: USA had the largest #CO2 reduction in the world in 2019   https://t.co/dJPeDRoXIO  #climatechange #emissions #climateac...","USA","1","https://twitter.com/Eco1stArt/status/1230014930776207361"
"19-02-2020"," @COP26: Nearly half of the s GDP is generated in places that have set or are proposing a target of net zero #emissions by 2050, accord...","London","10","https://twitter.com/NVJRobins1/status/1230012921918312451"
"19-02-2020","#Scomo believes he knows better than scientists and the #CSIRO on #emissions. Hes wrong. Example of #Dunning-Kruger again. Please let #experts decide. https://t.co/JcThvde5cO https://t.co/JeHSaSC4tC","","0","https://twitter.com/helenmcama/status/1230012550055481344"
"19-02-2020","USA had the largest #CO2 reduction in the world in 2019   https://t.co/dJPeDRoXIO  #climatechange #emissions #climateaction https://t.co/ccW6LOwbpD","Nairobi, Kenya","1","https://twitter.com/KlaudineWakasa/status/1230012398108631040"
"19-02-2020","#FutureMobility: How various #vehicle #engines impact the #environment - now and within the next 20 years.  #ElectricVehicles #ClimateChange #ClimateActionNow #Sustainability #CO2 #emissions https://t.co/ck4xsCXy0m","Villigen, Aargau","0","https://twitter.com/PARKinnovAARE/status/1230012181900677120"
"19-02-2020"," @CFigueres: Good news is #emissions did not increase in 2019. But more urgent is a decline in 2020. #energy #ClimateActionNow #TheFuture...","","20","https://twitter.com/KatiKulovesi/status/1230011515371245569"
"19-02-2020"," @LarryNeufeldSK: If we saw a commitment like this to #renewableenergy across #Canada we would be easily able to move toward meeting our...","Toronto, Ontario","2","https://twitter.com/kapilnarwal/status/1230005363220586496"
"19-02-2020","If we saw a commitment like this to #renewableenergy across #Canada we would be easily able to move toward meeting our commitments to reduce our #emissions.  Its time to stop supporting #fossilfuels & move to a new energy future https://t.co/7ta41LjcBe","","2","https://twitter.com/LarryNeufeldSK/status/1230005052850524160"
"19-02-2020"," @COP26: Nearly half of the s GDP is generated in places that have set or are proposing a target of net zero #emissions by 2050, accord...","Dubai, United Arab Emirates","10","https://twitter.com/WGEO_org/status/1229984049072136192"
"19-02-2020"," @ElisaMikko: ”Carbon rationing offers you a lifestyle choice. You don’t have to go green on everything, you can choose.” City of Lahti s...","Lahti, Suomi","4","https://twitter.com/SaaraVauramo/status/1229982168258154501"
"19-02-2020"," @UrbanEmissions: #India #Transport #emissions moved up9⃣to4⃣ https://t.co/n7dGzhSiX5","New Delhi, India","1","https://twitter.com/Dnyanada_D/status/1229978169538576384"
"19-02-2020","#NZ drivers can pay Z Energy to offset carbon #emissions from petrol https://t.co/fXO9g7bX2v","Los Angeles, CA","1","https://twitter.com/EarthAccounting/status/1229977120408920065"
"19-02-2020","#Bertelsmann and #PenguinRandomHouse: Climate Neutral by 2030 Bertelsmann will eliminate more than 1/2 million tons of #CO2 #emissions by 2030 compared to 2018. This is more than the total amount that Bertelsmann emitted at its sites worldwide in 2018. https://t.co/es5zbyun59","Canada Tiohtiak:ke","0","https://twitter.com/GadflyQuebec/status/1229972639017586688"
"19-02-2020"," @noikeanolife: The States Producing the Most #CO2Per Capita @StatistaCharts https://t.co/dkr7Vgwz4u #ClimateAction #IPCC #SDGs #LowCarb...","","7","https://twitter.com/XZPwEDVhHH37i3C/status/1229972613943812099"
"19-02-2020"," @noikeanolife: The States Producing the Most #CO2Per Capita @StatistaCharts https://t.co/dkr7Vgwz4u #ClimateAction #IPCC #SDGs #LowCarb...","Kitano, Kobe City, Japan","7","https://twitter.com/noikeanolife/status/1229972179749502976"
"19-02-2020"," @DorothyBeach: The front end of the problem is not addressed by thinking trees are the solution on the back end. #emissions are causing...","","1","https://twitter.com/_Qiqly/status/1229964869769797639"
"19-02-2020","The front end of the problem is not addressed by thinking trees are the solution on the back end. #emissions are causing the #ClimateCrisis and once dramatically decreased trees can help clean up what is already present in the atmosphere. Oil & Gas dependence needs to change. https://t.co/GoZ8NHH919","Ohio, USA","1","https://twitter.com/DorothyBeach/status/1229963395190919174"
"19-02-2020"," @ApostleDavid: @Markty01 @PastorJohnHagee Reducing #emissions won’t help you to escape the #tribulation nor will it help in your #salvat...","San Francisco, CA","1","https://twitter.com/andrews_latonya/status/1229962266042404869"
"19-02-2020"," @Energy_Post: Norway’s “Northern Lights” project: creating the CCS business model for the world. CO2 from EU countries will be shipped +...","","11","https://twitter.com/TEV37000399/status/1229959454445182977"
"19-02-2020"," @EDNcom:  @llc_emc: Characterize DC-DC converter EMI with near-field probes  Kenneth Wyatt -May 15, 2019 https://t.co/APSs5nM8aG #Comp...","Pune, Maharashtra","1","https://twitter.com/sanjaydubeydutt/status/1229957709296013312"
"19-02-2020"," @Beef: According to the U.S. Environmental Protection Agency, greenhouse gas from beef cattle only represents 2 percent of #emissions in...","","14","https://twitter.com/abbeygoodenough/status/1229954113695354880"
"19-02-2020","Have all tenants do AC and #refrigeration coil cleaning - that will save energy and also cut unneeded #emissions too.  How Will Co-ops and Condos Pay for Energy-Efficiency Retrofits? https://t.co/vIUaDS31yb","Email: richard@coilpod.com","0","https://twitter.com/COILPOD/status/1229952940921827328"
"19-02-2020","Will It Be BETTER Or WORSE For The Car Biz In The USA If Trump Wins Again? Or If He LOSES?  https://t.co/aowE9OnDuC #AutoExecs #RealDonaldTrump #Emissions #Celebrity #Hollywood #Trump #Bloomberg https://t.co/60hTCV4XDx","Plano, Texas","0","https://twitter.com/AutoSpies/status/1229952084427952134"
"19-02-2020","Economists and environmentalists have long agreed on one thing: as long as global GDP grows, our #emissions will, too. But data from @IEA suggests this could be changing: https://t.co/rxIyVnKmSb https://t.co/36RYR1eLli","SF & Global","0","https://twitter.com/TriplePundit/status/1229951485477130240"
"19-02-2020","‘We need to listen to the engineers’ , if you’re serious about #lowering #emissions https://t.co/S8bjc2X6ot","Brisbane AUSTRALIA","0","https://twitter.com/unclepete_100/status/1229950219946614784"
"19-02-2020","#NEWS: Deforested parts of the Amazon are emitting more CO2 than absorbing, according to a recent report from Brazil’s National Institute for Space Research. #environment #amazon #emissions #pollution #brazil https://t.co/RPBwQaG7oK","San Francisco","0","https://twitter.com/mOppenheimORG/status/1229948841438437376"
"19-02-2020","BP reorganizes and sets a net-zero emission goal https://t.co/e35JoDsdCR  #BP #oilmajor #emissions #netzero #methaneemissions https://t.co/VFhqvjjCJs","Albany, NY","0","https://twitter.com/Engineering_360/status/1229948802460790784"
"19-02-2020"," @SwissEmbassyUAE: #Researchers @EPFL_en have patented a new concept that could cut trucks #CO2 #emissions by almost 90%.  It involves ca...","Abu Dhabi","2","https://twitter.com/OphelieJanus/status/1229948147859890178"
"19-02-2020"," @DontaeIvory: @CCLContraCosta Endorses YES on Measure J To Provide  #Transit services for those in need, relieve #Traffic Congestion, &...","","7","https://twitter.com/Alexand11803339/status/1229946256606269441"
"19-02-2020"," @DontaeIvory: @CCLContraCosta Endorses YES on Measure J To Provide  #Transit services for those in need, relieve #Traffic Congestion, &...","","7","https://twitter.com/ssssschhh/status/1229946166290374657"
"19-02-2020"," @DontaeIvory: @CCLContraCosta Endorses YES on Measure J To Provide  #Transit services for those in need, relieve #Traffic Congestion, &...","","7","https://twitter.com/cigg6g/status/1229944094476185600"
"19-02-2020"," @DontaeIvory: @CCLContraCosta Endorses YES on Measure J To Provide  #Transit services for those in need, relieve #Traffic Congestion, &...","","7","https://twitter.com/Jannatz46180954/status/1229943927693705216"
"19-02-2020","Australia’s emissions projections 2019 provides detail on #emissions trends, including factors driving emissions and estimates the #emissionsreduction effort required to meet Australia’s emissions reduction targets. https://t.co/GSp9jo7QcB #environment #climatechange","Geelong, Victoria","0","https://twitter.com/G21_Geelong/status/1229941167564972034"
"19-02-2020"," @CFigueres: Good news is #emissions did not increase in 2019. But more urgent is a decline in 2020. #energy #ClimateActionNow #TheFuture...","Québec","20","https://twitter.com/Fafrette/status/1229938611912683520"
"19-02-2020"," @OilGasCanada: INFOGRAPHIC: How does Canadian LNG stack up versus coal for GHGs?  Canadian liquefied natural gas produces way fewer gree...","","2","https://twitter.com/TraciVoice/status/1229938576835563520"
